effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/nagash				
nag_nagash_group	wh_main_effect_siege_engine_enable_vmp_battering_ram	faction_to_force_own	1.0	start_turn_completed
nag_nagash_group	wh_main_effect_siege_engine_enable_vmp_siege_tower	faction_to_force_own	1.0	start_turn_completed
nag_nagash_group	wh_main_effect_siege_engine_number_vmp_battering_ram	faction_to_force_own	1.0	start_turn_completed
nag_nagash_group	wh_main_effect_siege_engine_number_vmp_siege_tower	faction_to_force_own	2.0	start_turn_completed
nag_nagash_group	wh_main_effect_siege_engine_unlock_vmp_battering_ram	faction_to_force_own	1.0	start_turn_completed
nag_nagash_group	wh_main_effect_siege_engine_unlock_vmp_siege_tower	faction_to_force_own	1.0	start_turn_completed
nag_nagash_group	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	0.0	start_turn_completed
nag_bundle_stance_army_settlement_horde	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1.0	start_turn_completed
nag_bundle_stance_army_settlement_horde	wh_main_effect_force_army_campaign_attrition_all_immunity_horde	army_to_army_own_unseen	1.0	start_turn_completed
nag_bundle_stance_army_settlement_horde	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10.0	start_turn_completed
nag_ability_enable_batocalypse	nag_ability_enable_batocalypse	faction_to_force_own_unseen	1.0	start_turn_completed
nag_ability_enable_endless_tomb	nag_ability_enable_endless_tomb	faction_to_force_own_unseen	1.0	start_turn_completed
