set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/rhox_nagash_dk		
nag_skill_node_set_mortarch_dk	nag_dread_king_mentor	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_misc_0	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_misc_1	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_misc_2	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_misc_3	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_misc_4	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_weapon_01	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_weapon_02	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_mount_01	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_mount_02	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_mount_03	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_01	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_02	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_03	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_04	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_05	false
nag_skill_node_set_mortarch_dk	nag_dread_kings_unique_skills_06	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_0	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_1	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_10	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_2	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_3	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_4	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_5	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_6	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_7	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_8	false
nag_skill_node_set_mortarch_dk	nag_skill_tmb_tomb_king_dread_personal_9	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_01	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_02	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_03	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_04	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_05	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_06	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_07	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_08	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_09	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_10	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_11	false
nag_skill_node_set_mortarch_dk	nag_skill_node_tmb_dread_king_death_magic_dummy	false
nag_skill_node_set_mortarch_dk	nag_dread_king_trait	false
nag_skill_node_set_mortarch_dk	nag_dread_king_immortal_01	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_0	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_1	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_2	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_3	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_4	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_5	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_6	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_7	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_8	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_9	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_10	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_11	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_army_12	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_0	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_1	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_2	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_3	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_4	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_5	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_6	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_7	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_8	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_9	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_10	false
nag_skill_node_set_mortarch_dk	nag_skill_dk_campaign_11	false
