set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/rhox_nagash_drekla		
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_0	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_1_1	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_1_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_1_3	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_1_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_3_1	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_3_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_3_3	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_3_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_self_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_campaign_01	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_campaign_02	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_campaign_04	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_campaign_05	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_campaign_06	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_0	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_1_1	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_1_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_1_3	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_1_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_3_1	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_3_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_3_3	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_3_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_innate	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_agent_actions_hidden	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_magic_hidden	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_generic_01	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_generic_02	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_generic_03	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_crime_01	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_crime_02	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_crime_03	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_special_0	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_special_1_2	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_special_1_3	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_special_1_4	false
nag_skill_node_set_mortarch_drekla	nag_skill_cst_drekla_special_2	false
nag_skill_node_set_mortarch_drekla	nag_mixu_cst_drekla_weapon_the_silver_hook_of_sartosa	false
nag_skill_node_set_mortarch_drekla	nag_mixu_cst_drekla_talisman_king_kalhazzars_sun_blanched_skull	false
