key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/zzzzz_thanks_mixu_dieter									
mixu_innate_vmp_dieter_helsnicht				0	false	false	false	0.0000	0
mixu_magic_dummy_vmp_dieter_helsnicht				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_mount_barded_nightmare				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_mount_manticore				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_doom_lord_of_the_undead				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_twisted_intelligence				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_beasts_of_the_doomlord				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_revenge_served_cold				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_secrets_of_nagashizzar 				0	false	false	false	0.0000	0
mixu_vmp_dieter_helsnicht_special_swooping_doom				0	false	false	false	0.0000	0
