key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/thox_nagash_azhag									
nag_skill_azhag_anc_armour_azhags_ard_armour	item_armour.png			0	false	false	false	0.0000	0
nag_skill_azhag_anc_enchanted_item_the_crown_of_sorcery	item_enchanted_item.png			0	false	false	false	0.0000	0
nag_skill_azhag_anc_weapon_slaggas_slashas	item_weapon.png			0	false	false	false	0.0000	0
nag_skill_army_buff_ranged_azhag	battle_ammo.png		Ranged Buff	0	false	false	false	0.0000	0
nag_skill_army_buff_infantry_azhag	battle_armour.png		Infantry Buff	0	false	false	false	0.0000	0
nag_skill_army_buff_beasts_azhag	battle_charge.png		War Beasts & Monstrous Inf Buff	0	false	false	false	0.0000	0
nag_skill_army_buff_construct_azhag	battle_charge.png		Monsters & Constructs Buff	0	false	false	false	0.0000	0
nag_skill_army_buff_vet_nagash_azhag	battle_nagashizzar.png		Nagashizzar Buff	0	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_0	character_military_spending.png	Held aloft and kept there by the rampant lunacy of their leader, Azhag's forces are all the stronger for his insane presence.	Imbued by Madness	11	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_1	character_morale.png	"Stoopid gits, I sed NOWWWWW!!!!!!!"	Earthshaking Orders	0	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_2	character_experience.png	Azhag's mysterious crown whispers fell plans and dastardly schemes; sometimes he understands them and passes the general gist to the Shamans in his army.	Insane Visions	0	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_3	character_subterranean.png	There are some who whisper that the Slaughterer's wild schemes are not sufficiently Orcy. Needless to say, the crown normally lets him know so he can weed out the dissenters.	Not Orcy Enuff!	0	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_4	character_charge.png	Enchanted armour and weapons, and the influence of the crown, allows Azhag to 'let go' somewhat on the battlefield!	Wild Abandon	0	false	false	false	0.0000	0
nag_skill_grn_azhag_unique_5	wh_main_unit_passive_regeneration.png	When the crown takes control Azhag falls into a trance, his eyes cloud over and he mutters and even argues with himself…	Darkest Nimbus	0	false	false	false	0.0000	0
nag_skill_grn_azhag_tyrant	green_tyrant.png	He's big, he's green and he has the whisperings of a tyrannical lord of the undead in his ear.	Green Tyrant	0	false	false	false	0.0000	0
nag_skill_mortarch_innate_azhag	trait_mortarch.png	"Wyverns is good fer one thing, eatin', smashin', smellin' and flyin'."	Mortarch of "Destruction"	0	true	false	false	5.0000	0
