key	text	tooltip
#Loc PackedFile;1;text/db/nag_dilemmas.loc		
dilemmas_localised_title_		true
dilemmas_localised_description_		true
dilemmas_localised_title_nag_winds	[PH] A Choice of Power	true
dilemmas_localised_description_nag_winds	[PH] Pick a spell	true
dilemmas_localised_title_nag_man	[PH] Mark a Nemesis	true
dilemmas_localised_description_nag_man	[PH] Choose what fucker you're gonna fucking destroy	true
dilemmas_localised_title_wh2_dlc11_cst_dilemma_shyish_wanes	A Fractured Mind	true
dilemmas_localised_description_wh2_dlc11_cst_dilemma_shyish_wanes	“They say the definition of insanity is doing the same thing over and over again and expecting different results. Ha, what do they know. I'm perfectly insane.”	true
dilemmas_localised_title_wh2_dlc11_cst_dilemma_shyish_wanes2	A Fractured Mind	true
dilemmas_localised_description_wh2_dlc11_cst_dilemma_shyish_wanes2	“They say the definition of insanity is doing the same thing over and over and over and over and over and over and over and over and over and over, what was i doing again?"	true
dilemmas_localised_title_wh2_dlc11_cst_dilemma_shyish_wanes3	A Fractured Mind	true
dilemmas_localised_description_wh2_dlc11_cst_dilemma_shyish_wanes3	“They say the definition of... hmmm. What! What do you want, i'm not Insane!"	true
