key	text	tooltip
#Loc;1;text/db/nag_missions.loc		
missions_localised_title_nagash_intro_1	Nagash Rising I - Cut off the Skaven	true
missions_localised_description_nagash_intro_1	After being awoken by a foolish, power-hungry mortal, you rose in your ancestral seat of power - Nagashizzar. The ancient halls of your stronghold have been despoiled by filthy rats and gravediggers. You made quick work of the Skaven that polluted your halls - it's time to crush the remaining vermin as they flee.	true
missions_localised_title_nagash_intro_2	Nagash Rising II - Secure the Mines	true
missions_localised_description_nagash_intro_2	The filthy rats had infiltrated your home to sap out the Warpstone they hold so dear for their pointless experiments. Well, it's time to dig deeper and find another vein.	true
missions_localised_title_nagash_intro_3	Nagash Rising III - Gather Your Legion	true
missions_localised_description_nagash_intro_3	With your home secured and the Warpstone production on its way, there's only one thing left to do - gather what remnants of a Legion you can muster underfoot and undercroft.	true
missions_localised_title_nagash_intro_4	Nagash Rising IV - Finalize Foothold	true
missions_localised_description_nagash_intro_4	The Legions rise, fresh yet ancient. Bloody this battalion by sending them against the nearby Skaven.	true
missions_localised_title_nagash_intro_5	Nagash Rising V - Begin the Trek	true
missions_localised_description_nagash_intro_5	Your power grows evermore, with the reconquest of your Desolation and the marching of your Legion. A missive is sent your way from a familiar face - Arkhan the Black, your most loyal servant. He's just on the other side of the World's Edge, having sensed your power. There's a tunnel system that will take you to him - and then the Legions can march on the Black Pyramid.	true
missions_localised_title_nag_nagash_capture_settlement_black_pyramid	Nagash Rising VI - Capture the Black Pyramid	true
missions_localised_description_nag_nagash_capture_settlement_black_pyramid	The Legions grow with your trusted servant at your side. He reminds you of a ritual of ascension, to bring you back into your most powerful form - but it must be enacted within the Black Pyramid. March onwards and destroy your former guardians turned rabid.	true
missions_localised_title_nag_nagash_capture_settlement_khemri	Khemri, the City of Kings	true
missions_localised_description_nag_nagash_capture_settlement_khemri	"Supreme Lord, the Black Pyarmid is yours, as it always has been, but we must move towards our goal of completing the Great Ritual, take the city of Khemri."\\n\\nLearn more about settlements [[url:script_link_campaign_settlements]][[tooltip:{{tt:tooltip_campaign_settlements}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	true
missions_localised_title_nag_nagash_capture_settlement_mourkain	Morgheim, the Place of Death	true
missions_localised_description_nag_nagash_capture_settlement_mourkain	"Supreme Lord, the city of Morgheim will be of great value to us, restore the home of the cult of Nagash to it's former glory, long live Morgheim."\\n\\nLearn more about settlements [[url:script_link_campaign_settlements]][[tooltip:{{tt:tooltip_campaign_settlements}}]][[col:help_page_link]]here[[/col]][[/tooltip]][[/url]].	true
missions_localised_title_nag_nagash_capture_settlement_drakenhof	Castle Drakenhof, the Accursed Citadel	true
