key	text	tooltip
#Loc PackedFile	1	text/db/nag_character_skills.loc
character_skills_localised_name_nag_skill_army_buff_ranged	Ranged Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_ranged	[PH]	true
character_skills_localised_name_nag_skill_army_buff_infantry	Infantry Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_infantry	[PH]	true
character_skills_localised_name_nag_skill_army_buff_cav	Cav & Chariot Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_cav	[PH]	true
character_skills_localised_name_nag_skill_army_buff_beasts	Warbeasts & Monstrous Inf Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_beasts	[PH]	true
character_skills_localised_name_nag_skill_army_buff_spirit	Magical/Spirit Units Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_spirit	[PH]	true
character_skills_localised_name_nag_skill_army_buff_construct	Monsters & Constructs Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_construct	[PH]	true
character_skills_localised_name_nag_skill_army_buff_vet_vamp	Sylvanian Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_vet_vamp	[PH]	true
character_skills_localised_name_nag_skill_army_buff_vet_nehek	Nehekharan Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_vet_nehek	[PH]	true
character_skills_localised_name_nag_skill_army_buff_vet_coast	Coast Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_vet_coast	[PH]	true
character_skills_localised_name_nag_skill_army_buff_vet_nagash	Nagashizzar Buff [PH]	true
character_skills_localised_description_nag_skill_army_buff_vet_nagash	[PH]	true
character_skills_localised_name_nag_skill_campaign_movement	The Restless Dead	true
character_skills_localised_description_nag_skill_campaign_movement	A Lord of Undeath's minions do not suffer exhaustion, they can walk for leagues and never suffer.	true
character_skills_localised_name_nag_skill_campaign_corruption	Glory of Nagash	true
character_skills_localised_description_nag_skill_campaign_corruption	Speak these words and watch the landscape around you twist and crack, corrupted by his name alone.	true
character_skills_localised_name_nag_skill_campaign_raiding	Soul Harvester	true
character_skills_localised_description_nag_skill_campaign_raiding	More valuable than gold or jewels, the greatest spoils of war are the lifeforces that own them.	true
character_skills_localised_name_nag_skill_campaign_replenishment	Undying Horde	true
character_skills_localised_description_nag_skill_campaign_replenishment	Once slain in battle, the foe belongs to the Undead Lord, and will rise again, eager to serve.	true
character_skills_localised_name_nag_skill_campaign_growth	Dark Conduit	true
character_skills_localised_description_nag_skill_campaign_growth	The corrupting influence of Dark Magic emanates from this lord like a beacon to all shadowy and otherworldy beings.	true
character_skills_localised_name_nag_skill_campaign_recruit	Endless Undeath	true
character_skills_localised_description_nag_skill_campaign_recruit	All creatures that once were living, then were dead, but now are neither, rise to answer the call of the Lord of Undeath	true
character_skills_localised_name_nag_skill_campaign_attrition	Imperishable	true
character_skills_localised_description_nag_skill_campaign_attrition	By which the Undead armies of Nagash may remain deathless, undying and forever hungry for slaughter.	true
character_skills_localised_name_nag_skill_campaign_loot	All is Mine!	true
character_skills_localised_description_nag_skill_campaign_loot	To the victor, the spoils. All of them. Always.	true
character_skills_localised_name_nag_skill_campaign_ambush	Eternal and Vigilant	true
character_skills_localised_description_nag_skill_campaign_ambush	They stand watch over the land, ever living, ever vigilant waiting for opportunistic agents who dare to strike.	true
