key	text	tooltip
#Loc PackedFile;1;text/db/nag_unit_abilities_additional_ui_effects__.loc		
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_2_zombies_summon	[[col:green]][[img:icon_arrow_up]][[/img]] Summons 2 additional units of Zombies[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_black_knights_summon	[[col:green]][[img:icon_arrow_up]][[/img]] Summons a unit of Black Knights[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_blood_knights_summon	[[col:magic]][[img:icon_arrow_upgrade]][[/img]] Summons a unit of Hexwraiths[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_heroes_party_summon	[[col:green]][[img:icon_arrow_up]][[/img]] Summons a Wight King, Liche Priest and Fleet Captain[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_heroes_on_kitty_summon	[[col:magic]][[img:icon_arrow_upgrade]][[/img]] Summons a Wight King, Liche Priest and Fleet Captain, mounted on a Warsphinx[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_abyss_wolves	[[col:green]][[img:icon_arrow_up]][[/img]] Randomly forward-moving packs of wolves[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_spell_stationary_aoe_upgraded	[[col:magic]][[img:icon_arrow_upgrade]][[/img]] Huge, stationary area of effect[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_wh2_nagash_all_good_against_flying_upgraded	[[col:magic]][[img:icon_arrow_upgrade]][[/img]] Good against flying[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_bound_gaze_of_nagash	[[col:magic]][[img:icon_arrow_upgrade]][[/img]] Grants 3 bound casts of Gaze of Nagash[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_summon_of_summon	[[col:green]][[img:icon_arrow_up]][[/img]]  Summons a Tomb, which periodically spawns Skeleton Warriors[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_heal_active_990	[[col:green]][[img:icon_arrow_up]][[/img]] Restores up to [[img:icon_hp]][[/img]]990 Hit Points[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_all_increased_max_power_very_high	[[col:green]][[img:icon_arrow_up]][[/img]] Massive increase to [[img:icon_wom_power]][[/img]]power reserves[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_decreased_reserves	[[col:red]][[img:icon_arrow_down]][[/img]] Decrease to [[img:icon_wom_power]][[/img]]power reserves[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_summon_skeletons	[[col:green]][[img:icon_arrow_up]][[/img]] Summons a unit of Skeleton Warriors[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_drain_essence	[[col:red]][[img:icon_arrow_down]][[/img]] Drains life-essence health and fatigue damage[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_nag_aoe_damage_and_heal	[[col:green]][[img:icon_arrow_up]][[/img]] Deals [[img:icon_dmg_magical]][[/img]]damage to foes and heals allies in the same area[[/col]]	true
