key	text	tooltip
#Loc;1;text/db/nag_character_skill_node_sets.loc		
character_skill_node_sets_enc_title_nag_skill_node_set_nagash_husk	Nagash Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_nagash_boss	Nagash Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_arkhan	Arkhan the Black Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_krell	Krell Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_luthor	Luthor Harkon Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_neferata	Neferata Skills	true
ncharacter_skill_node_sets_enc_title_ag_skill_node_set_mortarch_mannfred	Mannfred von Carstein Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_vlad	Vlad von Carstein Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_isabella	Isabella von Carstein Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_traitor_kings	Traitor Kings Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_morghast_archai	Archai Skills	true
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_dieter	Dieter Skills	false
character_skill_node_sets_enc_title_nag_skill_node_set_mortarch_azhag	Azhag Skills	false
