key	text	tooltip
#Loc;1;text/db/nag_building_culture_variants_non_unique.loc		
building_culture_variants_name_nag_non_unique_settlement_cavalry_1	Quicksand Swamp	true
building_culture_variants_name_nag_non_unique_settlement_cavalry_2	Ancient Battle Site	true
building_culture_variants_name_nag_non_unique_settlement_chariots_1	Bone Shaper	true
building_culture_variants_name_nag_non_unique_settlement_chariots_2	Brass Works	true
building_culture_variants_name_nag_non_unique_settlement_chariots_3	Skull Repository	true
building_culture_variants_name_nag_non_unique_settlement_defence_major_1	Skeletal Garrison	true
building_culture_variants_name_nag_non_unique_settlement_defence_major_2	Sandstone Walls	true
building_culture_variants_name_nag_non_unique_settlement_growth_1	Mortuary House	true
building_culture_variants_name_nag_non_unique_settlement_growth_2	Decrepit Catacombs	true
building_culture_variants_name_nag_non_unique_settlement_growth_3	Glorious Ossuary	true
building_culture_variants_name_nag_non_unique_settlement_income_1	Charnel Plaza	true
building_culture_variants_name_nag_non_unique_settlement_income_2	Funerary District	true
building_culture_variants_name_nag_non_unique_settlement_income_3	Avenue of Monuments	true
building_culture_variants_name_nag_non_unique_settlement_infantry_1	Undead Ruins	true
building_culture_variants_name_nag_non_unique_settlement_infantry_2	Crypt Barracks	true
building_culture_variants_name_nag_non_unique_settlement_infantry_3	Tomb Barracks	true
building_culture_variants_name_nag_non_unique_settlement_priest_1	The Mortuary Cult	true
building_culture_variants_name_nag_non_unique_settlement_spirit_1	Defiled Cairn	true
building_culture_variants_name_nag_non_unique_settlement_spirit_2	Binding Circle	true
building_culture_variants_name_nag_non_unique_settlement_ushabti_1	Inner Sanctum	true
