unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_nagash_lahmia					
			rhox_nagash_lahmia_emp_art_helstorm_rocket_battery	emp_all	false
			rhox_nagash_lahmia_emp_art_helstorm_rocket_battery	emp_artillery	false
			rhox_nagash_lahmia_emp_art_helstorm_rocket_battery	mp_cap_group_ranged_units	false
			rhox_nagash_lahmia_emp_art_helstorm_rocket_battery	mp_cap_unit_emp_art_helstorm_rocket_battery	false
			rhox_nagash_lahmia_emp_art_helstorm_rocket_battery	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			rhox_nagash_lahmia_emp_art_helblaster_volley_gun	emp_all	false
			rhox_nagash_lahmia_emp_art_helblaster_volley_gun	emp_artillery	false
			rhox_nagash_lahmia_emp_art_helblaster_volley_gun	mp_cap_group_ranged_units	false
			rhox_nagash_lahmia_emp_art_helblaster_volley_gun	mp_cap_unit_emp_art_helblaster_volley_gun	false
			rhox_nagash_lahmia_emp_art_helblaster_volley_gun	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	brt_all	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	brt_horse_knights	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	brt_knights	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	dlc07_brt_knights_questing	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	dlc07_brt_quest_vow	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	mp_cap_unit_brt_cav_questing_knights	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	wh2_dlc11_brt_mounted_yeomen_grail_knights_grail_guardians_knights_errant_knights_of_the_realm_questing_knights	false
			rhox_nagash_lahmia_brt_cav_questing_knights_0	wh2_dlc11_brt_vets_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	brt_all	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	brt_horse_knights	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	brt_knights	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	cavalry_and_monsters_knights	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	dlc07_brt_knights_realm	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	dlc07_brt_knights_vow	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	mp_cap_unit_brt_cav_knights_of_the_realm	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	wh2_dlc11_brt_mounted_yeomen_grail_knights_grail_guardians_knights_errant_knights_of_the_realm_questing_knights	false
			rhox_nagash_lahmia_brt_cav_knights_of_the_realm	wh2_dlc11_brt_vets_mounted_yeomen_knights_errant_knights_of_the_realm_questing_knights_pegasus_knights	false
			rhox_nagash_lahmia_cth_inf_dragon_guard_0	cth_all	false
			rhox_nagash_lahmia_cth_inf_dragon_guard_0	cth_celestial_dragon_guard	false
