unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;0;db/unit_set_to_unit_junctions_tables/nagash_caps					
			nag_nagashi_guard	nag_effect_unit_cap_nagashi_guard	false
			nag_nagashi_guard_halb	nag_effect_unit_cap_nagashi_guard_halb	false
			nag_bone_golems	nag_effect_unit_cap_bone_golems	false
			nag_morghasts	nag_effect_unit_cap_morghasts	false
			nag_sand_crawlies	nag_effect_unit_cap_sand_crawlies	false
			nag_carrion_riders	nag_effect_unit_cap_carrion_riders	false
			nag_mortis_engine	nag_effect_unit_cap_mortis_engine	false
			nag_bone_thrower	nag_effect_unit_cap_bone_thrower	false
			nag_vanilla_tmb_inf_nehekhara_warriors_0	nag_effect_unit_cap_nehekhara_warriors_0	false
			nag_vanilla_tmb_inf_tomb_guard_0	nag_effect_unit_cap_tomb_guard_0	false
			nag_vanilla_tmb_inf_tomb_guard_1	nag_effect_unit_cap_tomb_guard_1	false
			nag_vanilla_tmb_cav_skeleton_horsemen_0	nag_effect_unit_cap_skeleton_horsemen_0	false
			nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	nag_effect_unit_cap_skeleton_horsemen_archers_0	false
			nag_vanilla_tmb_cav_nehekhara_horsemen_0	nag_effect_unit_cap_nehekhara_horsemen_0	false
			nag_vanilla_tmb_cav_necropolis_knights_0	nag_effect_unit_cap_necropolis_knights_0	false
			nag_vanilla_tmb_cav_necropolis_knights_1	nag_effect_unit_cap_necropolis_knights_1	false
			nag_vanilla_tmb_veh_skeleton_archer_chariot_0	nag_effect_unit_cap_skeleton_archer_chariot_0	false
			nag_vanilla_tmb_veh_skeleton_chariot_0	nag_effect_unit_cap_skeleton_chariot_0	false
			nag_vanilla_tmb_mon_ushabti_0	nag_effect_unit_cap_ushabti_0	false
			nag_vanilla_tmb_mon_ushabti_1	nag_effect_unit_cap_ushabti_1	false
			nag_vanilla_tmb_mon_sepulchral_stalkers_0	nag_effect_unit_cap_sepulchral_stalkers_0	false
			nag_vanilla_tmb_mon_tomb_scorpion_0	nag_effect_unit_cap_tomb_scorpion_0	false
			nag_vanilla_tmb_mon_khemrian_warsphinx_0	nag_effect_unit_cap_khemrian_warsphinx_0	false
			nag_vanilla_tmb_mon_necrosphinx_0	nag_effect_unit_cap_necrosphinx_0	false
			nag_vanilla_tmb_mon_bone_giant_0	nag_effect_unit_cap_bone_giant_0	false
			nag_vanilla_tmb_art_screaming_skull_catapult_0	nag_effect_unit_cap_screaming_skull_catapult_0	false
			nag_vanilla_tmb_art_casket_of_souls_0	nag_effect_unit_cap_casket_of_souls_0	false
			nag_vanilla_vmp_inf_crypt_ghouls	nag_effect_unit_cap_crypt_ghouls	false
			nag_vanilla_vmp_inf_cairn_wraiths	nag_effect_unit_cap_cairn_wraiths	false
			nag_vanilla_vmp_inf_grave_guard_0	nag_effect_unit_cap_grave_guard_0	false
			nag_vanilla_vmp_inf_grave_guard_1	nag_effect_unit_cap_grave_guard_1	false
			nag_vanilla_vmp_cav_black_knights_0	nag_effect_unit_cap_black_knights_0	false
			nag_vanilla_vmp_cav_black_knights_3	nag_effect_unit_cap_black_knights_3	false
			nag_vanilla_vmp_cav_hexwraiths	nag_effect_unit_cap_hexwraiths	false
			nag_vanilla_vmp_cav_blood_knights_0	nag_effect_unit_cap_blood_knights_0	false
			nag_vanilla_vmp_veh_corpse_cart_1	nag_effect_unit_cap_corpse_cart_1	false
			nag_vanilla_vmp_veh_corpse_cart_2	nag_effect_unit_cap_corpse_cart_2	false
			nag_vanilla_vmp_mon_vargheists	nag_effect_unit_cap_vargheists	false
			nag_vanilla_cst_inf_zombie_gunnery_mob_1	nag_effect_unit_cap_zombie_gunnery_mob_1	false
			nag_vanilla_cst_inf_deck_gunners_0	nag_effect_unit_cap_deck_gunners_0	false
			nag_vanilla_cst_inf_depth_guard_0	nag_effect_unit_cap_depth_guard_0	false
			nag_vanilla_cst_mon_bloated_corpse_0	nag_effect_unit_cap_bloated_corpse_0	false
			nag_vanilla_cst_mon_terrorgheist	nag_effect_unit_cap_terrorgheist	false
			nag_shade_haunts	nag_effect_unit_cap_spirit_host	false
			nag_spirit_hosts	nag_effect_unit_cap_spirit_host_small	false
			nag_spectre_swarm	nag_effect_unit_cap_spirit_host_green	false
