unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_nagash_redline					
			nag_vanilla_tmb_cav_skeleton_horsemen_0	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_cav_skeleton_horsemen_archers_0	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_cav_nehekhara_horsemen_0	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_cav_necropolis_knights_0	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_cav_necropolis_knights_1	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_veh_skeleton_archer_chariot_0	nag_army_cavalry_chariots	false
			nag_vanilla_tmb_veh_skeleton_chariot_0	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_cav_black_knights_0	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_cav_black_knights_3	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_cav_hexwraiths	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_cav_blood_knights_0	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_veh_corpse_cart_1	nag_army_cavalry_chariots	false
			nag_vanilla_vmp_veh_corpse_cart_2	nag_army_cavalry_chariots	false
			nag_mortis_engine	nag_army_cavalry_chariots	false
			nag_carrion_riders	nag_army_cavalry_chariots	false
			nag_virion_plaguecart	nag_army_cavalry_chariots	false
			nag_undead_chariot_unit	nag_army_cavalry_chariots	false
			nag_nagashi_knights	nag_army_cavalry_chariots	false
			nag_doom_knights	nag_army_cavalry_chariots	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_0	nag_army_coast_units	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_1	nag_army_coast_units	false
			nag_vanilla_cst_inf_zombie_gunnery_mob_0	nag_army_coast_units	false
			nag_vanilla_cst_inf_zombie_gunnery_mob_1	nag_army_coast_units	false
			nag_vanilla_cst_mon_bloated_corpse_0	nag_army_coast_units	false
			nag_vanilla_cst_mon_terrorgheist	nag_army_coast_units	false
			nag_vanilla_cst_art_carronade	nag_army_coast_units	false
			nag_vanilla_cst_mon_necrofex_colossus_0	nag_army_coast_units	false
			nag_vanilla_cst_inf_deck_gunners_0	nag_army_coast_units	false
			nag_vanilla_cst_inf_depth_guard_0	nag_army_coast_units	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_0	nag_army_coast_units_vet	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_1	nag_army_coast_units_vet	false
			nag_vanilla_cst_inf_zombie_gunnery_mob_0	nag_army_coast_units_vet	false
			nag_vanilla_cst_inf_zombie_gunnery_mob_1	nag_army_coast_units_vet	false
			nag_vanilla_cst_mon_bloated_corpse_0	nag_army_coast_units_vet	false
			nag_vanilla_cst_mon_terrorgheist	nag_army_coast_units_vet	false
			nag_vanilla_cst_art_carronade	nag_army_coast_units_vet	false
			nag_vanilla_cst_mon_necrofex_colossus_0	nag_army_coast_units_vet	false
			nag_vanilla_cst_inf_deck_gunners_0	nag_army_coast_units_vet	false
			nag_vanilla_cst_inf_depth_guard_0	nag_army_coast_units_vet	false
			nag_vanilla_vmp_inf_zombie	nag_army_count_units	false
			nag_vanilla_vmp_inf_skeleton_warriors_0	nag_army_count_units	false
			nag_vanilla_vmp_inf_skeleton_warriors_1	nag_army_count_units	false
			nag_vanilla_vmp_inf_crypt_ghouls	nag_army_count_units	false
			nag_vanilla_vmp_inf_grave_guard_0	nag_army_count_units	false
			nag_vanilla_vmp_inf_grave_guard_1	nag_army_count_units	false
			nag_vanilla_vmp_cav_black_knights_0	nag_army_count_units	false
			nag_vanilla_vmp_cav_black_knights_3	nag_army_count_units	false
			nag_vanilla_vmp_cav_blood_knights_0	nag_army_count_units	false
			nag_vanilla_vmp_veh_corpse_cart_1	nag_army_count_units	false
			nag_vanilla_vmp_veh_corpse_cart_2	nag_army_count_units	false
			nag_vanilla_vmp_mon_dire_wolves	nag_army_count_units	false
			nag_vanilla_vmp_mon_fell_bats	nag_army_count_units	false
			nag_vanilla_vmp_mon_vargheists	nag_army_count_units	false
			nag_vanilla_vmp_mon_crypt_horrors	nag_army_count_units	false
			nag_vanilla_vmp_mon_varghulf	nag_army_count_units	false
			nag_blood_beasts	nag_army_count_units	false
			nag_thrall_crossbowmen	nag_army_count_units	false
			nag_thrall_handgunners	nag_army_count_units	false
			nag_vanilla_vmp_inf_zombie	nag_army_count_units_vet	false
			nag_vanilla_vmp_inf_skeleton_warriors_0	nag_army_count_units_vet	false
			nag_vanilla_vmp_inf_skeleton_warriors_1	nag_army_count_units_vet	false
			nag_vanilla_vmp_inf_crypt_ghouls	nag_army_count_units_vet	false
			nag_vanilla_vmp_inf_grave_guard_0	nag_army_count_units_vet	false
			nag_vanilla_vmp_inf_grave_guard_1	nag_army_count_units_vet	false
			nag_vanilla_vmp_cav_black_knights_0	nag_army_count_units_vet	false
			nag_vanilla_vmp_cav_black_knights_3	nag_army_count_units_vet	false
			nag_vanilla_vmp_cav_blood_knights_0	nag_army_count_units_vet	false
			nag_vanilla_vmp_veh_corpse_cart_1	nag_army_count_units_vet	false
			nag_vanilla_vmp_veh_corpse_cart_2	nag_army_count_units_vet	false
			nag_vanilla_vmp_mon_dire_wolves	nag_army_count_units_vet	false
			nag_vanilla_vmp_mon_fell_bats	nag_army_count_units_vet	false
			nag_vanilla_vmp_mon_vargheists	nag_army_count_units_vet	false
			nag_vanilla_vmp_mon_crypt_horrors	nag_army_count_units_vet	false
			nag_vanilla_vmp_mon_varghulf	nag_army_count_units_vet	false
			nag_blood_beasts	nag_army_count_units_vet	false
			nag_thrall_crossbowmen	nag_army_count_units_vet	false
			nag_thrall_handgunners	nag_army_count_units_vet	false
			nag_vanilla_tmb_inf_skeleton_spearmen_0	nag_army_infantry	false
			nag_vanilla_tmb_inf_skeleton_warriors_0	nag_army_infantry	false
			nag_vanilla_vmp_inf_cairn_wraiths	nag_army_infantry	false
			nag_nagashi_guard	nag_army_infantry	false
			nag_nagashi_guard_halb	nag_army_infantry	false
			nag_vanilla_tmb_inf_nehekhara_warriors_0	nag_army_infantry	false
			nag_vanilla_tmb_inf_tomb_guard_0	nag_army_infantry	false
			nag_vanilla_tmb_inf_tomb_guard_1	nag_army_infantry	false
			nag_vanilla_vmp_inf_zombie	nag_army_infantry	false
			nag_vanilla_vmp_inf_skeleton_warriors_0	nag_army_infantry	false
			nag_vanilla_vmp_inf_skeleton_warriors_1	nag_army_infantry	false
			nag_vanilla_vmp_inf_crypt_ghouls	nag_army_infantry	false
			nag_vanilla_vmp_inf_grave_guard_0	nag_army_infantry	false
			nag_vanilla_vmp_inf_grave_guard_1	nag_army_infantry	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_0	nag_army_infantry	false
			nag_vanilla_cst_inf_zombie_deckhands_mob_1	nag_army_infantry	false
			nag_vanilla_cst_inf_depth_guard_0	nag_army_infantry	false
			nag_skeleton_reaper	nag_army_infantry	false
