child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/rhox_nagash_kalledria							
nag_kalledria_self_02	nag_kalledria_self_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_03	nag_kalledria_self_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_04	nag_kalledria_self_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_05	nag_kalledria_self_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_06	nag_kalledria_self_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_06	nag_kalledria_self_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_06	nag_kalledria_self_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_06	nag_kalledria_self_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_07	nag_kalledria_self_06	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_08	nag_kalledria_self_06	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_09	nag_kalledria_self_06	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_10	nag_kalledria_self_06	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_11	nag_kalledria_self_07	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_11	nag_kalledria_self_08	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_11	nag_kalledria_self_09	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_11	nag_kalledria_self_10	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_skill_unique_kalledria_unique_2	nag_skill_unique_kalledria_unique_1	0	1	1	0.0000	0.0000	REQUIRED
nag_skill_unique_kalledria_unique_3	nag_skill_unique_kalledria_unique_1	0	1	1	0.0000	0.0000	REQUIRED
nag_skill_unique_kalledria_unique_4	nag_skill_unique_kalledria_unique_1	0	1	1	0.0000	0.0000	REQUIRED
nag_skill_unique_kalledria_unique_5	nag_skill_unique_kalledria_unique_1	0	1	1	0.0000	0.0000	REQUIRED
nag_skill_unique_kalledria_unique_6	nag_skill_unique_kalledria_unique_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_skill_unique_kalledria_unique_6	nag_skill_unique_kalledria_unique_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_skill_unique_kalledria_unique_6	nag_skill_unique_kalledria_unique_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_skill_unique_kalledria_unique_6	nag_skill_unique_kalledria_unique_5	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_ranged_02	nag_kalledria_self_ranged_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_ranged_03	nag_kalledria_self_ranged_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_ranged_04	nag_kalledria_self_ranged_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_ranged_05	nag_kalledria_self_ranged_01	0	1	1	0.0000	0.0000	REQUIRED
nag_kalledria_self_ranged_06	nag_kalledria_self_ranged_02	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_ranged_06	nag_kalledria_self_ranged_03	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_ranged_06	nag_kalledria_self_ranged_04	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
nag_kalledria_self_ranged_06	nag_kalledria_self_ranged_05	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
