id	group	priority
#campaign_group_members_tables;1;db/campaign_group_members_tables/nagash_culture		
nagash_feature	nagash_feature	0.0
nagash_do_nothing	nagash_do_nothing	0.0
nagash_raze_without_occupy	nagash_raze_without_occupy	0.0
nagash_sack	nagash_sack	0.0
nagash_kill	nagash_kill	0.0
nagash_enslave	nagash_enslave	0.0
nagash_release	nagash_release	0.0
nagash_csc	nagash_csc	0.0
nagash_gift	nagash_gift	0.0
nagash_bp_horde	nagash_bp_horde	0.0
nagash_husk_horde	nagash_husk_horde	0.0
nagash_arkhan_horde	nagash_arkhan_horde	0.0
nagash_krell_horde	nagash_krell_horde	0.0
nagash_neferata_horde	nagash_neferata_horde	0.0
nagash_vlad_horde	nagash_vlad_horde	0.0
nagash_mannfred_horde	nagash_mannfred_horde	0.0
nagash_harkon_horde	nagash_harkon_horde	0.0
nagash_traitor_horde	nagash_traitor_horde	0.0
nagash_colonise	nagash_colonise	0.0
nagash_loot	nagash_loot	0.0
nagash_resettle	nagash_resettle	0.0
wh_event_feed_cult_all_nagash	wh_event_feed_cult_all	0.0
nag_ritual_succeeded	wh2_main_event_feed_cult_ritual_succeeded_tomb_kings	0.0
nag_ritual_started	wh2_main_event_feed_cult_ritual_started_tomb_kings	0.0
nag_ritual_failed	wh2_main_event_feed_cult_ritual_failed_tomb_kings	0.0
nag_scripted_intro	wh2_dlc09_event_feed_scripted_intro_tomb_kings	0.0
nag_battle_victory	wh2_dlc09_event_feed_cult_tomb_kings_battle_attack_outcome_victory	0.0
nag_battle_draw	wh2_dlc09_event_feed_cult_tomb_kings_battle_attack_outcome_draw	0.0
nag_battle_defeat	wh2_dlc09_event_feed_cult_tomb_kings_battle_attack_outcome_defeat	0.0
nag_attrition	wh2_dlc09_event_feed_cult_tomb_kings_attrition_desertion	0.0
nag_event_feed	wh2_dlc09_event_feed_cult_tomb_kings	0.0
nag_character_dies	wh2_dlc09_event_feed_cult_character_dies_battle_tomb_kings	0.0
wh2_dlc09_event_feed_agent_action_all_failure_critical_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_failure_critical_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_failure_critical_hinder_character_nagash	wh2_dlc09_event_feed_agent_action_all_failure_critical_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_failure_critical_hinder_province_nagash	wh2_dlc09_event_feed_agent_action_all_failure_critical_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_failure_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_failure_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_failure_hinder_character_nagash	wh2_dlc09_event_feed_agent_action_all_failure_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_failure_hinder_province_nagash	wh2_dlc09_event_feed_agent_action_all_failure_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_hinder_character_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_character_nagash	0.0
wh2_dlc09_event_feed_agent_action_all_success_critical_hinder_character_nagash	wh2_dlc09_event_feed_agent_action_all_success_critical_hinder_character_nagash	0.0
wh2_dlc09_event_feed_agent_action_champion_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0
wh2_dlc09_event_feed_agent_action_champion_hinder_settlement_plague_priest_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_champion_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_dignitary_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0
wh2_dlc09_event_feed_agent_action_dignitary_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_engineer_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_hinder_settlement_gain_influence_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_spy_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0
wh2_dlc09_event_feed_agent_action_spy_hinder_settlement_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_settlement_nagash	0.0
wh2_dlc09_event_feed_agent_action_wizard_hinder_army_nagash	wh2_dlc09_event_feed_agent_action_all_hinder_army_nagash	0.0
nag_interrogate	nag_interrogate	0.0
nag_dungeon	nag_dungeon	0.0
nagash_climate_chaotic	wh2_climate_uninhabitable	1.0
nagash_climate_desert	wh2_climate_suitable	1.0
nagash_climate_frozen	wh2_climate_suitable	1.0
nagash_climate_island	wh2_climate_unsuitable	1.0
nagash_climate_jungle	wh2_climate_suitable	1.0
nagash_climate_magicforest	wh2_climate_unsuitable	1.0
nagash_climate_mountain	wh2_climate_suitable	1.0
nagash_climate_ocean	wh2_climate_suitable	1.0
nagash_climate_savannah	wh2_climate_suitable	1.0
nagash_climate_temperate	wh2_climate_suitable	1.0
nagash_climate_wasteland	wh2_climate_suitable	1.0
nag_waaagh	grn_faction_waaagh_reward_group_undead	0.0
nag_diplomacy	dlc09_diplomacy_Subcult_TombKings	0.0
