key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables	4	db/building_units_allowed_tables/jvj_nagash_buildings
8426830	nag_bpyramid_main_1	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426831	nag_bpyramid_main_1	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426832	nag_bpyramid_main_2	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426833	nag_bpyramid_main_2	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426834	nag_bpyramid_main_2	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426835	nag_bpyramid_main_3	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426836	nag_bpyramid_main_3	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426837	nag_bpyramid_main_3	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426838	nag_bpyramid_main_3	nag_nagashi_guard	0	0		false
8426839	nag_bpyramid_main_3	nag_nagashi_guard_halb	0	0		false
8426840	nag_bpyramid_main_4	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426841	nag_bpyramid_main_4	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426842	nag_bpyramid_main_4	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426843	nag_bpyramid_main_4	nag_vanilla_tmb_mon_bone_giant_0	0	0		false
8426844	nag_bpyramid_main_4	nag_nagashi_guard	0	0		false
8426845	nag_bpyramid_main_4	nag_nagashi_guard_halb	0	0		false
8426846	nag_bpyramid_main_4	nag_bone_golems	0	0		false
8426847	nag_bpyramid_main_5	nag_vanilla_tmb_inf_skeleton_archers_0	0	0		false
8426848	nag_bpyramid_main_5	nag_vanilla_tmb_inf_skeleton_spearmen_0	0	0		false
8426849	nag_bpyramid_main_5	nag_vanilla_tmb_inf_skeleton_warriors_0	0	0		false
8426850	nag_bpyramid_main_5	nag_vanilla_tmb_mon_bone_giant_0	0	0		false
8426851	nag_bpyramid_main_5	nag_nagashi_guard	0	0		false
8426852	nag_bpyramid_main_5	nag_nagashi_guard_halb	0	0		false
8426853	nag_bpyramid_main_5	nag_bone_golems	0	0		false
8426854	nag_bpyramid_main_5	nag_morghasts	0	0		false
8426865	nag_bpyramid_ew1_barracks_1	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8426866	nag_bpyramid_ew1_barracks_1	nag_vanilla_vmp_mon_fell_bats	0	0		false
8426867	nag_bpyramid_ew1_barracks_2	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8426868	nag_bpyramid_ew1_barracks_2	nag_vanilla_vmp_mon_fell_bats	0	0		false
8426869	nag_bpyramid_ew1_barracks_2	nag_sand_crawlies	0	0		false
8426870	nag_bpyramid_ew1_barracks_3	nag_vanilla_vmp_mon_dire_wolves	0	0		false
8426871	nag_bpyramid_ew1_barracks_3	nag_vanilla_vmp_mon_fell_bats	0	0		false
8426872	nag_bpyramid_ew1_barracks_3	nag_sand_crawlies	0	0		false
