key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_nagash_drekla									
nag_skill_cst_drekla_self_0		wh2_dlc11_skill_cst_personal_0_monkey_jacket		2	0		0	0	true
nag_skill_cst_drekla_self_1_1		wh2_dlc11_skill_cst_personal_1_swashbuckler		2	1		0	0	true
nag_skill_cst_drekla_self_1_2		wh_main_skill_vmp_lord_self_master_strike		2	2		0	0	true
nag_skill_cst_drekla_self_1_3		wh_main_skill_all_all_self_scarred_veteran		2	3		0	0	true
nag_skill_cst_drekla_self_1_4		wh_main_skill_all_all_self_hard_to_hit		2	4		0	0	true
nag_skill_cst_drekla_self_2		wh2_dlc11_skill_cst_personal_5_taunt		2	5		0	4	true
nag_skill_cst_drekla_self_3_1		wh2_dlc11_skill_cst_personal_6_cutlass		2	6		0	0	true
nag_skill_cst_drekla_self_3_2		wh_main_skill_all_all_self_blade_shield		2	7		0	0	true
nag_skill_cst_drekla_self_3_3		wh2_dlc11_skill_cst_personal_vamperic_leap		2	8		0	0	true
nag_skill_cst_drekla_self_3_4		wh_main_skill_all_dignitary_self_wild-eyed		2	9		0	0	true
nag_skill_cst_drekla_self_4		wh2_dlc11_skill_cst_personal_10_hornswaggle		2	10		0	4	true
nag_skill_cst_drekla_campaign_01		wh2_main_skill_all_hero_assist_army_replenish_troops		5	0		0	0	true
nag_skill_cst_drekla_campaign_02		wh2_main_skill_all_hero_passive_spread_public_order		5	1		0	0	true
nag_skill_cst_drekla_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	2		0	0	true
nag_skill_cst_drekla_campaign_05		wh2_main_skill_all_hero_hinder_army_assault_units		5	3		0	0	true
nag_skill_cst_drekla_campaign_06		wh2_dlc11_skill_cst_hero_reduce_action_cost_exluding_pirate_coves		5	4		0	0	true
nag_skill_cst_drekla_magic_0		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek		3	0		0	0	true
nag_skill_cst_drekla_magic_1_1		wh_main_skill_vmp_magic_vampires_03_the_curse_of_undeath		3	1		0	0	true
nag_skill_cst_drekla_magic_1_2		wh_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre		3	2		0	0	true
nag_skill_cst_drekla_magic_1_3		wh_main_skill_vmp_magic_vampires_04_gaze_of_nagash		3	3		0	0	true
nag_skill_cst_drekla_magic_1_4		wh2_dlc11_skill_cst_magic_vampires_05_drowned_dead		3	4		0	0	true
nag_skill_cst_drekla_magic_2		wh_main_skill_all_magic_all_06_evasion		3	5		0	4	true
nag_skill_cst_drekla_magic_3_1		wh_main_skill_all_magic_all_07_earthing		3	8		0	0	true
nag_skill_cst_drekla_magic_3_2		wh_main_skill_all_magic_all_08_power_drain		3	9		0	0	true
nag_skill_cst_drekla_magic_3_3		wh_main_skill_vmp_magic_vampires_09_curse_of_years		3	6		0	0	true
nag_skill_cst_drekla_magic_3_4		wh_main_skill_vmp_magic_vampires_10_wind_of_death		3	7		0	0	true
nag_skill_cst_drekla_magic_4		wh_main_skill_all_magic_all_11_arcane_conduit		3	10		0	4	true
nag_skill_cst_drekla_innate		mixu_innate_cst_drekla		6	0		1	0	false
nag_skill_cst_drekla_agent_actions_hidden		wh2_dlc11_skill_all_dummy_agent_actions_cst_fleet_captain		7	0		1	0	false
nag_skill_cst_drekla_magic_hidden		wh_main_skill_vmp_magic_vampires_dummy_invocation_of_nehek		8	0		1	0	false
nag_skill_cst_drekla_generic_01		mixu_cst_drekla_mount_promethean		0	2		0	0	true
nag_skill_cst_drekla_generic_02		wh2_dlc11_skill_cst_misc_1		0	5		0	0	true
nag_skill_cst_drekla_generic_03		wh2_dlc11_skill_cst_misc_2		0	6		0	0	true
nag_skill_cst_drekla_crime_01		wh2_dlc11_skill_cst_agent_crime_1		0	7		0	0	true
nag_skill_cst_drekla_crime_02		wh2_dlc11_skill_cst_agent_crime_2		0	8		0	0	true
nag_skill_cst_drekla_crime_03		wh2_dlc11_skill_cst_agent_crime_3		0	9		0	0	true
nag_skill_cst_drekla_special_0		mixu_cst_drekla_special_the_right_hand		1	0		0	0	true
nag_skill_cst_drekla_special_1_2		mixu_cst_drekla_special_leader_of_the_crew		1	1		0	0	true
nag_skill_cst_drekla_special_1_3		mixu_cst_drekla_special_battle_hardened_pirate		1	2		0	0	true
nag_skill_cst_drekla_special_1_4		mixu_cst_drekla_special_pirates_in_crime		1	3		0	0	true
nag_skill_cst_drekla_special_2		mixu_cst_drekla_special_heart_piercing		1	4		0	3	true
nag_mixu_cst_drekla_weapon_the_silver_hook_of_sartosa		nag_mixu_cst_drekla_weapon_the_silver_hook_of_sartosa		0	3		0	0	true
nag_mixu_cst_drekla_talisman_king_kalhazzars_sun_blanched_skull		nag_mixu_cst_drekla_talisman_king_kalhazzars_sun_blanched_skull		0	4		0	0	true
