key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_nagash_guinevere									
nag_guinevere_innate		nag_guinevere_innate		7	7		0	0	false
nag_skill_mentor_guinevere		wh3_main_skill_all_mentor_hero		0	12		0	0	true
nag_skill_node_guinevere_generic_01		wh_main_skill_vmp_all_unique_grave_ward		0	1		0	0	true
nag_skill_node_guinevere_generic_02		wh_main_skill_vmp_lord_self_the_hunger		0	2		0	0	true
nag_skill_node_guinevere_campaign_actions_dummy		wh2_main_skill_all_dummy_agent_actions_vmp_vampire		8	0		1	0	false
nag_skill_node_guinevere_campaign_01		wh2_main_skill_all_hero_assist_army_replenish_troops		5	0		0	0	true
nag_skill_node_guinevere_campaign_02		wh2_main_skill_all_hero_passive_spread_corruption_vmp		5	1		0	0	true
nag_skill_node_guinevere_campaign_03		wh2_main_skill_all_hero_hinder_settlement_damage_building		5	2		0	0	true
nag_skill_node_guinevere_campaign_04		wh2_main_skill_all_hero_hinder_agent_wound		5	3		0	0	true
nag_skill_node_guinevere_campaign_05		wh2_main_skill_all_hero_hinder_army_hinder_replenishment		5	4		0	0	true
nag_skill_node_guinevere_campaign_06		wh2_main_skill_all_hero_reduce_action_cost		5	5		0	0	true
nag_skill_node_guinevere_generic_03		nag_guinevere_growth		4	0		0	0	true
nag_skill_node_guinevere_generic_04		nag_guinevere_income		4	1		0	0	true
nag_skill_node_guinevere_generic_05		nag_guinevere_xp		4	2		0	0	true
nag_skill_node_guinevere_generic_06		nag_guinevere_public_order		4	3		0	0	true
nag_skill_node_guinevere_battle_01		nag_skill_node_guinevere_battle_01		1	0		0	0	true
nag_skill_node_guinevere_battle_02		nag_skill_node_guinevere_battle_02		1	1		0	1	true
nag_skill_node_guinevere_battle_03		nag_skill_node_guinevere_battle_03		1	2		0	1	true
nag_skill_node_guinevere_battle_04		nag_skill_node_guinevere_battle_04		1	3		0	1	true
nag_skill_node_guinevere_battle_05		nag_skill_node_guinevere_battle_05		1	4		0	1	true
nag_skill_node_guinevere_battle_06		nag_skill_node_guinevere_battle_06		1	5		0	1	true
nag_skill_node_guinevere_battle_07		nag_skill_node_guinevere_battle_07		1	6		0	5	true
nag_skill_node_guinevere_diplo_01		nag_skill_node_guinevere_diplo_01		2	0		0	0	true
nag_skill_node_guinevere_diplo_02		nag_skill_node_guinevere_diplo_02		2	1		0	1	true
nag_skill_node_guinevere_diplo_03		nag_skill_node_guinevere_diplo_03		2	2		0	1	true
nag_skill_node_guinevere_diplo_04		nag_skill_node_guinevere_diplo_04		2	3		0	1	true
nag_skill_node_guinevere_diplo_05		nag_skill_node_guinevere_diplo_05		2	4		0	1	true
nag_skill_node_guinevere_diplo_06		nag_skill_node_guinevere_diplo_06		2	5		0	1	true
nag_skill_node_guinevere_diplo_07		nag_skill_node_guinevere_diplo_07		2	6		0	5	true
nag_skill_node_guinevere_diplo_08		nag_skill_node_guinevere_diplo_08		2	7		0	1	true
nag_anc_mount_guinevere_warhorse		nag_anc_mount_guinevere_warhorse		0	0		0	0	true
