key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_nagash									
nag_skill_supreme_innate_nagash		nag_skill_supreme_innate_nagash		6	0		1	0	false
nag_skill_supreme_nagash_unique_0		nag_skill_unique_nagash_morikhane		0	0		0	0	true
nag_skill_supreme_nagash_unique_1		nag_skill_unique_nagash_mortis		0	1		0	0	true
nag_skill_supreme_nagash_unique_2		nag_skill_unique_nagash_alakanash		0	3		0	0	true
nag_skill_supreme_nagash_unique_4		nag_skill_personal_nagash_supreme_lord		0	4		0	0	true
nag_skill_supreme_nagash_unique_5		nag_skill_personal_nagash_undying_king		0	5		0	0	true
nag_skill_supreme_nagash_unique_6		nag_skill_personal_nagash_great_necromancer		0	6		0	0	true
nag_skill_supreme_nagash_unique_7		nag_skill_personal_nagash_world_at_peace		0	7		0	0	true
nag_skill_supreme_nagash_unique_8		nag_skill_personal_nagash_fate_of_flesh		0	8		0	0	true
nag_skill_supreme_nagash_books_0		wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit		2	0		1	0	true
nag_skill_supreme_nagash_books_1		nag_skill_unique_nagash_book_one		2	1		0	0	true
nag_skill_supreme_nagash_books_2		nag_skill_unique_nagash_book_two		2	2		0	0	true
nag_skill_supreme_nagash_books_3		nag_skill_unique_nagash_book_three		2	3		0	0	true
nag_skill_supreme_nagash_books_4		nag_skill_unique_nagash_book_four		2	4		0	0	true
nag_skill_supreme_nagash_books_5		nag_skill_unique_nagash_book_five		2	5		0	0	true
nag_skill_supreme_nagash_books_6		nag_skill_unique_nagash_book_six		2	6		0	0	true
nag_skill_supreme_nagash_books_7		nag_skill_unique_nagash_book_seven		2	7		0	0	true
nag_skill_supreme_nagash_books_8		nag_skill_unique_nagash_book_eight		2	8		0	0	true
nag_skill_supreme_nagash_books_9		nag_skill_unique_nagash_book_nine		2	9		0	0	true
nag_skill_supreme_nagash_books_10		nag_skill_unique_nagash_nine_books		2	10		0	9	true
nag_skill_supreme_nagash_magic1_0		nag_skill_wh_main_spell_nagash_abyssal_swarm		3	0		1	0	true
nag_skill_supreme_nagash_magic1_1		nag_skill_wh_main_spell_nagash_breath_of_darkness		3	1		0	0	true
nag_skill_supreme_nagash_magic1_2		nag_skill_wh_main_spell_nagash_soul_stealer		3	2		0	0	true
nag_skill_supreme_nagash_magic1_3		nag_skill_wh_main_spell_nagash_dark_riders		3	3		0	0	true
nag_skill_supreme_nagash_magic1_4		nag_skill_wh_main_spell_nagash_grave_call_master		3	4		0	0	true
nag_skill_supreme_nagash_magic1_5		wh_main_skill_all_magic_all_06_evasion		3	5		0	4	true
nag_skill_supreme_nagash_magic1_6		nag_skill_wh_main_spell_nagash_hand_of_dust		3	6		0	0	true
nag_skill_supreme_nagash_magic1_7		nag_skill_wh_main_spell_nagash_harbinger		3	7		0	0	true
nag_skill_supreme_nagash_magic1_8		nag_skill_magic_nagash_arch_necromancer		3	8		0	0	true
nag_skill_supreme_nagash_magic1_9		nag_skill_magic_nagash_master_arcane_conduit		3	9		0	0	true
nag_skill_supreme_nagash_magic1_10		nag_skill_magic_nagash_death_magic_incarnate		3	10		0	4	true
nag_skill_supreme_nagash_magic1_dummy_01		nag_skill_magic_nagash_dummy_breath_of_darkness		3	11		1	0	false
nag_skill_supreme_nagash_magic1_dummy_02		nag_skill_magic_nagash_dummy_raise_the_dead		3	12		1	0	false
nag_skill_supreme_nagash_army_0		wh2_dlc09_skill_tmb_lord_army_base		4	0		0	0	true
nag_skill_supreme_nagash_army_1		nag_skill_army_buff_ranged		4	1		0	0	true
nag_skill_supreme_nagash_army_2		nag_skill_army_buff_infantry		4	2		0	0	true
nag_skill_supreme_nagash_army_3		nag_skill_army_buff_cav		4	3		0	0	true
nag_skill_supreme_nagash_army_4		nag_skill_army_buff_beasts		4	4		0	0	true
nag_skill_supreme_nagash_army_5		nag_skill_army_buff_spirit		4	5		0	0	true
nag_skill_supreme_nagash_army_6		nag_skill_army_buff_construct		4	6		0	0	true
nag_skill_supreme_nagash_army_7		wh2_dlc09_skill_tmb_lord_rally		4	7		0	5	true
nag_skill_supreme_nagash_army_8		nag_skill_army_buff_vet_vamp		4	8		0	0	true
nag_skill_supreme_nagash_army_9		nag_skill_army_buff_vet_nehek		4	9		0	0	true
nag_skill_supreme_nagash_army_10		nag_skill_army_buff_vet_coast		4	10		0	0	true
nag_skill_supreme_nagash_army_11		nag_skill_army_buff_vet_nagash		4	11		0	0	true
nag_skill_supreme_nagash_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded		4	12		0	1	true
nag_skill_supreme_nagash_campaign_0		nag_skill_campaign_movement		5	0		0	0	true
nag_skill_supreme_nagash_campaign_1		nag_skill_campaign_nagash_big_corruption		5	1		0	0	true
nag_skill_supreme_nagash_campaign_2		nag_skill_campaign_nagash_big_raiding		5	2		0	0	true
nag_skill_supreme_nagash_campaign_3		nag_skill_campaign_nagash_big_replenishment		5	3		0	0	true
nag_skill_supreme_nagash_campaign_4		nag_skill_campaign_nagash_big_growth		5	4		0	0	true
nag_skill_supreme_nagash_campaign_5		nag_skill_campaign_nagash_big_recruit		5	5		0	4	true
nag_skill_supreme_nagash_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
nag_skill_supreme_nagash_campaign_7		nag_skill_campaign_nagash_big_attrition		5	7		0	0	true
nag_skill_supreme_nagash_campaign_8		nag_skill_campaign_nagash_big_loot		5	8		0	0	true
nag_skill_supreme_nagash_campaign_9		nag_skill_campaign_nagash_big_ambush		5	9		0	0	true
nag_skill_supreme_nagash_campaign_10		nag_skill_campaign_nagash_big_self_defense		5	10		0	4	true
nag_skill_supreme_nagash_campaign_11		nag_skill_campaign_immortal_horror		5	11		0	1	true
nag_skill_husk_innate_nagash		nag_skill_husk_innate_nagash		6	0		1	0	false
nag_skill_husk_nagash_unique_2		nag_skill_unique_nagash_alakanash		0	1		0	0	true
nag_skill_husk_nagash_unique_3		nag_skill_unique_nagash_hate_skaven		1	1		0	0	true
nag_skill_husk_nagash_unique_4		nag_skill_unique_nagash_hate_daemons		1	2		0	0	true
nag_skill_husk_nagash_unique_5		nag_skill_unique_nagash_hate_traitors		1	3		0	0	true
nag_skill_husk_nagash_unique_6		nag_skill_unique_nagash_hate_equal		1	4		0	0	true
nag_skill_husk_nagash_books_0		wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit		2	0		1	0	true
nag_skill_husk_nagash_books_1		nag_skill_unique_nagash_husk_book_two		2	1		0	0	true
nag_skill_husk_nagash_books_2		nag_skill_unique_nagash_husk_book_three		2	2		0	0	true
nag_skill_husk_nagash_books_3		nag_skill_unique_nagash_husk_book_eight		2	3		0	0	true
nag_skill_husk_nagash_magic1_0		nag_skill_wh_main_spell_nagash_abyssal_swarm		3	0		1	0	true
nag_skill_husk_nagash_magic1_1		nag_skill_wh_main_spell_nagash_breath_of_darkness		3	1		0	0	true
nag_skill_husk_nagash_magic1_2		nag_skill_wh_main_spell_nagash_soul_stealer		3	2		0	0	true
nag_skill_husk_nagash_magic1_3		nag_skill_wh_main_spell_nagash_dark_riders		3	3		0	0	true
nag_skill_husk_nagash_magic1_4		nag_skill_wh_main_spell_nagash_grave_call_master		3	4		0	0	true
nag_skill_husk_nagash_magic1_5		wh_main_skill_all_magic_all_06_evasion		3	5		0	4	true
nag_skill_husk_nagash_magic1_6		nag_skill_wh_main_spell_nagash_hand_of_dust		3	6		0	0	true
nag_skill_husk_nagash_magic1_7		nag_skill_wh_main_spell_nagash_harbinger		3	7		0	0	true
nag_skill_husk_nagash_magic1_8		nag_skill_magic_nagash_arch_necromancer		3	8		0	0	true
nag_skill_husk_nagash_magic1_9		nag_skill_magic_nagash_master_arcane_conduit		3	9		0	0	true
nag_skill_husk_nagash_magic1_10		nag_skill_magic_nagash_death_magic_incarnate		3	10		0	4	true
nag_skill_husk_nagash_magic1_dummy_01		nag_skill_magic_nagash_dummy_breath_of_darkness		3	11		1	0	false
nag_skill_husk_nagash_magic1_dummy_02		nag_skill_magic_nagash_dummy_raise_the_dead		3	12		1	0	false
nag_skill_husk_nagash_army_0		wh2_dlc09_skill_tmb_lord_army_base		4	0		0	0	true
nag_skill_husk_nagash_army_1		nag_skill_army_buff_ranged		4	1		0	0	true
nag_skill_husk_nagash_army_2		nag_skill_army_buff_infantry		4	2		0	0	true
nag_skill_husk_nagash_army_3		nag_skill_army_buff_cav		4	3		0	0	true
nag_skill_husk_nagash_army_4		nag_skill_army_buff_beasts		4	4		0	0	true
nag_skill_husk_nagash_army_5		nag_skill_army_buff_spirit		4	5		0	0	true
nag_skill_husk_nagash_army_6		nag_skill_army_buff_construct		4	6		0	0	true
nag_skill_husk_nagash_army_7		wh2_dlc09_skill_tmb_lord_rally		4	7		0	5	true
nag_skill_husk_nagash_army_8		nag_skill_army_buff_vet_vamp		4	8		0	0	true
nag_skill_husk_nagash_army_9		nag_skill_army_buff_vet_nehek		4	9		0	0	true
nag_skill_husk_nagash_army_10		nag_skill_army_buff_vet_coast		4	10		0	0	true
nag_skill_husk_nagash_army_11		nag_skill_army_buff_vet_nagash		4	11		0	0	true
nag_skill_husk_nagash_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded		4	12		0	1	true
nag_skill_husk_nagash_campaign_0		nag_skill_campaign_movement		5	0		0	0	true
nag_skill_husk_nagash_campaign_1		nag_skill_campaign_nagash_small_corruption		5	1		0	0	true
nag_skill_husk_nagash_campaign_2		nag_skill_campaign_nagash_small_raiding		5	2		0	0	true
nag_skill_husk_nagash_campaign_3		nag_skill_campaign_nagash_small_replenishment		5	3		0	0	true
nag_skill_husk_nagash_campaign_4		nag_skill_campaign_nagash_small_growth		5	4		0	0	true
nag_skill_husk_nagash_campaign_5		nag_skill_campaign_nagash_small_recruit		5	5		0	4	true
nag_skill_husk_nagash_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
nag_skill_husk_nagash_campaign_7		nag_skill_campaign_nagash_small_attrition		5	7		0	0	true
nag_skill_husk_nagash_campaign_8		nag_skill_campaign_nagash_small_loot		5	8		0	0	true
nag_skill_husk_nagash_campaign_9		nag_skill_campaign_nagash_small_ambush		5	9		0	0	true
nag_skill_husk_nagash_campaign_10		nag_skill_campaign_nagash_small_self_defense		5	10		0	4	true
nag_skill_husk_nagash_campaign_11		nag_skill_campaign_immortal_horror		5	11		0	1	true
nag_skill_mortarch_innate_arkhan		nag_skill_mortarch_innate_arkhan		6	0		1	0	false
nag_skill_mortarch_arkhan_misc_0		wh2_dlc09_skill_tmb_tomb_king_returned_in_madness		0	5		0	0	true
nag_skill_mortarch_arkhan_misc_1		wh2_dlc09_skill_tmb_tomb_king_ancient_tyrant		0	6		0	0	true
nag_skill_mortarch_arkhan_misc_2		wh2_dlc09_skill_tmb_tomb_king_embalmed_in_elixir		0	7		0	0	true
nag_skill_mortarch_arkhan_misc_3		wh2_dlc09_skill_tmb_tomb_king_ceremonial_bandages		0	8		0	0	true
nag_skill_mortarch_arkhan_misc_4		nag_skill_mount_arkhan_skeletal_steed		0	2		0	0	true
nag_skill_mortarch_arkhan_misc_5		nag_skill_mount_arkhan_skeleton_chariot		0	3		0	0	true
nag_skill_mortarch_arkhan_misc_6		nag_skill_mount_arkhan_abyssal		0	4		0	0	true
nag_skill_tmb_arkhan_god_blessing_2		wh2_dlc09_skill_tmb_god_blessing_2		1	0		0	0	true
nag_skill_mortarch_arkhan_unique_0		wh2_dlc09_skill_tmb_arkhan_unique_0		1	1		0	0	true
nag_skill_mortarch_arkhan_unique_1		wh2_dlc09_skill_tmb_arkhan_unique_1		1	2		0	0	true
nag_skill_mortarch_arkhan_unique_2		wh2_dlc09_skill_tmb_arkhan_unique_2		1	3		0	0	true
nag_skill_mortarch_arkhan_unique_3		nag_skill_personal_arkhan_unique_3		1	4		0	0	true
nag_skill_mortarch_arkhan_unique_4		nag_skill_personal_arkhan_unique_4		1	5		0	0	true
nag_skill_mortarch_arkhan_unique_5		nag_skill_personal_arkhan_unique_5		1	6		0	2	true
nag_skill_mortarch_arkhan_unique_6		nag_skill_unique_arkhan_the_tomb_blade_of_arkhan		0	0		0	0	true
nag_skill_mortarch_arkhan_unique_7		nag_skill_unique_arkhan_staff_of_nagash		0	1		0	0	true
nag_skill_mortarch_arkhan_personal_0		wh2_dlc09_skill_tmb_personal_base		2	0		0	0	true
nag_skill_mortarch_arkhan_personal_1		wh2_dlc09_skill_tmb_personal_conqueror		2	1		0	0	true
nag_skill_mortarch_arkhan_personal_2		wh2_dlc11_skill_all_lord_self_blade_master		2	2		0	0	true
nag_skill_mortarch_arkhan_personal_3		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	3		0	0	true
nag_skill_mortarch_arkhan_personal_4		wh2_dlc11_skill_all_lord_self_self_indomitable		2	4		0	0	true
nag_skill_mortarch_arkhan_personal_5		wh2_dlc09_skill_tmb_personal_5		2	5		0	4	true
nag_skill_mortarch_arkhan_personal_6		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
nag_skill_mortarch_arkhan_personal_7		wh2_dlc11_skill_all_lord_self_full_plate_armour		2	7		0	0	true
nag_skill_mortarch_arkhan_personal_8		wh2_dlc11_skill_all_lord_self_devastating_charge		2	8		0	0	true
nag_skill_mortarch_arkhan_personal_9		wh2_dlc09_skill_tmb_personal_9		2	9		0	0	true
nag_skill_mortarch_arkhan_personal_10		wh2_dlc09_skill_tmb_personal_10_arkhan		2	10		0	4	true
nag_skill_tmb_arkhan_hidden		wh2_dlc09_skill_tmb_arkhan_hidden		9	0		1	0	false
nag_skill_arkhan_lore_0		wh_main_skill_all_magic_death_01_spirit_leech		3	0		0	0	true
nag_skill_arkhan_lore_1		wh_main_skill_all_magic_death_03_life_leeching		3	1		0	0	true
nag_skill_arkhan_lore_2		wh2_main_skill_all_magic_death_02_aspect_of_the_dreadknight_lord		3	2		0	0	true
nag_skill_arkhan_lore_3		wh2_main_skill_all_magic_death_04_soulblight_lord		3	3		0	0	true
nag_skill_arkhan_lore_4		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord		3	4		0	0	true
nag_skill_arkhan_lore_5		wh_main_skill_all_magic_all_06_evasion		3	5		0	4	true
nag_skill_arkhan_lore_6		wh2_main_skill_all_magic_death_09_the_fate_of_bjuna_lord		3	6		0	0	true
nag_skill_arkhan_lore_7		wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord		3	7		0	0	true
nag_skill_arkhan_lore_8		wh_main_skill_all_magic_all_07_earthing		3	8		0	0	true
nag_skill_arkhan_lore_9		wh_main_skill_all_magic_all_08_power_drain		3	9		0	0	true
nag_skill_arkhan_lore_10		wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit		3	10		0	4	true
nag_skill_tmb_arkhan_lore_dummy		wh2_main_skill_all_magic_death_dummy_spirit_leech_aspect_of_the_dreadknight		3	11		1	0	false
nag_skill_arkhan_army_0		wh2_dlc09_skill_tmb_lord_army_base		4	0		0	0	true
nag_skill_arkhan_army_1		nag_skill_army_buff_ranged		4	1		0	0	true
nag_skill_arkhan_army_2		nag_skill_army_buff_infantry		4	2		0	0	true
nag_skill_arkhan_army_3		nag_skill_army_buff_cav		4	3		0	0	true
nag_skill_arkhan_army_4		nag_skill_army_buff_beasts		4	4		0	0	true
nag_skill_arkhan_army_5		nag_skill_army_buff_spirit		4	5		0	0	true
nag_skill_arkhan_army_6		nag_skill_army_buff_construct		4	6		0	0	true
nag_skill_arkhan_army_7		wh2_dlc09_skill_tmb_lord_rally		4	7		0	5	true
nag_skill_arkhan_army_8		nag_skill_army_buff_vet_vamp		4	8		0	0	true
nag_skill_arkhan_army_9		nag_skill_army_buff_vet_nehek		4	9		0	0	true
nag_skill_arkhan_army_10		nag_skill_army_buff_vet_coast		4	10		0	0	true
nag_skill_arkhan_army_11		nag_skill_army_buff_vet_nagash		4	11		0	0	true
nag_skill_arkhan_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded		4	12		0	1	true
nag_skill_arkhan_campaign_0		nag_skill_campaign_movement		5	0		0	0	true
nag_skill_arkhan_campaign_1		nag_skill_campaign_corruption		5	1		0	0	true
