key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_nagash_lahmia									
nag_lahmia_skill_mortarch_innate_neferata		nag_skill_lahmia_innate_neferata		6	0		1	0	false
nag_lahmia_skill_mortarch_neferata_unique_01		nag_skill_unique_neferatal_dagger_of_jet		0	1		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_02		nag_skill_unique_neferatal_staff_of_pain		0	2		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_03		nag_skill_mount_neferata_warhorse		0	3		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_04		nag_skill_mount_neferata_hellsteed		0	4		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_05		wh_main_skill_vmp_all_unique_grave_ward		0	8		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_06		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_queen_bee		0	5		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_07		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty		0	6		0	0	true
nag_lahmia_skill_mortarch_neferata_unique_08		wh_main_skill_vmp_lord_battle_dark_pact		0	7		0	0	true
nag_lahmia_skill_mortarch_neferata_self_01		wh_main_skill_vmp_lord_self_the_hunger		1	0		0	0	true
nag_lahmia_skill_mortarch_neferata_self_02		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_deathly_vigour		1	1		0	0	true
nag_lahmia_skill_mortarch_neferata_self_03		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_innocence_lost		1	2		0	0	true
nag_lahmia_skill_mortarch_neferata_self_04		wh2_dlc11_skill_vmp_bloodline_lahmian_unique_seduction		1	3		0	0	true
nag_lahmia_skill_mortarch_neferata_self_05		nag_skill_personal_neferata_twilights_allure		1	4		0	0	true
nag_lahmia_skill_mortarch_neferata_self_06		wh2_dlc11_skill_vmp_bloodline_lahmian_self_lightning_reflexes		1	5		0	4	true
nag_lahmia_skill_mortarch_neferata_self_07		nag_skill_personal_neferata_queen_of_mysteries		1	6		0	0	true
nag_lahmia_skill_mortarch_neferata_self_08		nag_skill_personal_neferata_first_of_vampires		1	7		0	0	true
nag_lahmia_skill_mortarch_neferata_self_09		nag_skill_personal_neferata_grand_masquerade		1	8		0	0	true
nag_lahmia_skill_mortarch_neferata_self_10		nag_skill_personal_neferata_web_of_spies		1	9		0	0	true
nag_lahmia_skill_mortarch_neferata_self_11		wh2_dlc11_skill_vmp_bloodline_lahmian_self_transfix		1	10		0	4	true
nag_lahmia_skill_neferata_magic1_01		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek		2	0		0	0	true
nag_lahmia_skill_neferata_magic1_02		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_curse_of_undeath		2	1		0	0	true
nag_lahmia_skill_neferata_magic1_03		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_the_enfeebling_foe		2	2		0	0	true
nag_lahmia_skill_neferata_magic1_04		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_penumbral_pendulum		2	3		0	0	true
nag_lahmia_skill_neferata_magic1_05		wh2_dlc11_skill_vmp_bloodline_lahmian_magic_raise_dead		2	4		0	0	true
nag_lahmia_skill_neferata_magic1_06		wh_main_skill_all_magic_all_06_evasion		2	5		0	4	true
nag_lahmia_skill_neferata_magic1_07		wh_main_skill_all_magic_all_07_earthing		2	8		0	0	true
nag_lahmia_skill_neferata_magic1_08		wh_main_skill_all_magic_all_08_power_drain		2	9		0	0	true
