key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_nagash_azhag									
nag_skill_azhag_army_0		wh_main_skill_vmp_lord_battle_aura_of_supremacy		4	0		0	0	true
nag_skill_azhag_army_1		nag_skill_army_buff_ranged_azhag		4	1		0	0	true
nag_skill_azhag_army_2		nag_skill_army_buff_infantry_azhag		4	2		0	0	true
nag_skill_azhag_army_3		nag_skill_army_buff_cav		4	3		0	0	true
nag_skill_azhag_army_4		nag_skill_army_buff_beasts_azhag		4	4		0	0	true
nag_skill_azhag_army_5		nag_skill_army_buff_spirit		4	5		0	0	true
nag_skill_azhag_army_6		nag_skill_army_buff_construct_azhag		4	6		0	0	true
nag_skill_azhag_army_7		wh_main_skill_vmp_lord_battle_magical_animus		4	7		0	6	true
nag_skill_azhag_army_8		nag_skill_army_buff_vet_vamp		4	8		0	0	true
nag_skill_azhag_army_9		nag_skill_army_buff_vet_nehek		4	9		0	0	true
nag_skill_azhag_army_10		nag_skill_army_buff_vet_coast		4	10		0	0	true
nag_skill_azhag_army_11		nag_skill_army_buff_vet_nagash_azhag		4	11		0	0	true
nag_skill_azhag_army_12		wh_main_skill_vmp_lord_battle_undeath_resurgent		4	12		0	1	true
nag_skill_azhag_campaign_0		nag_skill_campaign_movement		5	0		0	0	true
nag_skill_azhag_campaign_1		nag_skill_campaign_corruption		5	1		0	0	true
nag_skill_azhag_campaign_2		nag_skill_campaign_raiding		5	2		0	0	true
nag_skill_azhag_campaign_3		nag_skill_campaign_replenishment		5	3		0	0	true
nag_skill_azhag_campaign_4		nag_skill_campaign_growth		5	4		0	0	true
nag_skill_azhag_campaign_5		nag_skill_campaign_recruit		5	5		0	4	true
nag_skill_azhag_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
nag_skill_azhag_campaign_7		nag_skill_campaign_attrition		5	7		0	0	true
nag_skill_azhag_campaign_8		nag_skill_campaign_loot		5	8		0	0	true
nag_skill_azhag_campaign_9		nag_skill_campaign_ambush		5	9		0	0	true
nag_skill_azhag_campaign_10		nag_skill_campaign_self_defense		5	10		0	4	true
nag_skill_azhag_campaign_11		nag_skill_campaign_immortal_horror		5	11		0	1	true
nag_skill_grn_azhag_unique_0		nag_skill_grn_azhag_unique_0		1	0		0	0	true
nag_skill_grn_azhag_unique_1		nag_skill_grn_azhag_unique_1		1	1		0	0	true
nag_skill_grn_azhag_unique_2		nag_skill_grn_azhag_unique_2		1	2		0	0	true
nag_skill_grn_azhag_unique_3		nag_skill_grn_azhag_unique_3		1	3		0	0	true
nag_skill_grn_azhag_unique_4		nag_skill_grn_azhag_unique_4		1	4		0	0	true
nag_skill_grn_azhag_unique_5		nag_skill_grn_azhag_unique_5		1	5		0	4	true
nag_skill_node_grn_azhag_innate_01		nag_skill_mortarch_innate_azhag		6	0		1	0	false
nag_skill_node_grn_azhag_magic1_01		wh_main_skill_all_magic_death_01_spirit_leech		3	0		0	0	true
nag_skill_node_grn_azhag_magic1_02		wh_main_skill_all_magic_death_03_life_leeching		3	1		0	0	true
nag_skill_node_grn_azhag_magic1_03		wh2_main_skill_all_magic_death_02_aspect_of_the_dreadknight_lord		3	2		0	0	true
nag_skill_node_grn_azhag_magic1_04		wh2_main_skill_all_magic_death_04_soulblight_lord		3	3		0	0	true
nag_skill_node_grn_azhag_magic1_05		wh2_main_skill_all_magic_death_05_doom_and_darkness_lord		3	4		0	0	true
nag_skill_node_grn_azhag_magic1_06		wh_main_skill_all_magic_all_06_evasion		3	5		0	4	true
nag_skill_node_grn_azhag_magic1_07		wh_main_skill_all_magic_all_07_earthing		3	8		0	0	true
nag_skill_node_grn_azhag_magic1_08		wh_main_skill_all_magic_all_08_power_drain		3	9		0	0	true
nag_skill_node_grn_azhag_magic1_09		wh2_main_skill_all_magic_death_09_the_fate_of_bjuna_lord		3	6		0	0	true
nag_skill_node_grn_azhag_magic1_10		wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord		3	7		0	0	true
nag_skill_node_grn_azhag_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit		3	10		0	4	true
nag_skill_node_grn_azhag_self_01		wh_main_skill_all_all_self_blade_master_starter		2	0		0	0	true
nag_skill_node_grn_azhag_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge		2	1		0	0	true
nag_skill_node_grn_azhag_self_03		wh_main_skill_grn_lord_self_choppas		2	2		0	0	true
nag_skill_node_grn_azhag_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	3		0	0	true
nag_skill_node_grn_azhag_self_05		wh2_dlc11_skill_all_lord_self_deadly_blade		2	4		0	0	true
nag_skill_node_grn_azhag_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
nag_skill_node_grn_azhag_self_07		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	6		0	0	true
nag_skill_node_grn_azhag_self_08		wh2_dlc11_skill_all_lord_self_self_indomitable		2	7		0	0	true
nag_skill_node_grn_azhag_self_09		wh2_dlc11_skill_all_lord_self_thick-skinned		2	8		0	0	true
nag_skill_node_grn_azhag_self_10		wh2_dlc11_skill_all_lord_self_wound-maker		2	9		0	0	true
nag_skill_node_grn_azhag_self_11		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
nag_skill_node_grn_azhag_unique_04		nag_skill_grn_lord_unique_azhag_skullmuncha		0	0		0	0	true
nag_skill_node_grn_azhag_unique_05		wh_main_skill_grn_lord_unique_azhag_get_on_wiv_it		0	4		0	0	true
nag_skill_node_grn_azhag_unique_06		wh_main_skill_grn_all_unique_dodgy_geezer		0	7		0	0	true
nag_skill_node_grn_azhag_unique_07		nag_skill_grn_azhag_tyrant		0	5		0	0	true
nag_skill_node_grn_azhag_unique_08		wh_main_skill_grn_lord_battle_bellower		0	6		0	0	true
nag_skill_azhag_anc_armour_azhags_ard_armour		nag_skill_azhag_anc_armour_azhags_ard_armour		0	1		0	0	true
nag_skill_azhag_anc_enchanted_item_the_crown_of_sorcery		nag_skill_azhag_anc_enchanted_item_the_crown_of_sorcery		0	2		0	0	true
nag_skill_azhag_anc_weapon_slaggas_slashas		nag_skill_azhag_anc_weapon_slaggas_slashas		0	3		0	0	true
