character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/rhox_nagash				
nag_skill_army_buff_ranged	nag_effect_army_ranged_ammo_skill	1	general_to_force_own	8.0000
nag_skill_army_buff_ranged	nag_effect_army_ranged_ammo_skill	2	general_to_force_own	16.0000
nag_skill_army_buff_ranged	nag_effect_army_ranged_missile_strength_skill	2	general_to_force_own	12.0000
nag_skill_army_buff_ranged	nag_effect_army_ranged_ammo_skill	3	general_to_force_own	24.0000
nag_skill_army_buff_ranged	nag_effect_army_ranged_missile_strength_skill	3	general_to_force_own	15.0000
nag_skill_army_buff_infantry	nag_effect_army_infantry_armour_skill	1	general_to_force_own	8.0000
nag_skill_army_buff_infantry	nag_effect_army_infantry_armour_skill	2	general_to_force_own	12.0000
nag_skill_army_buff_infantry	nag_effect_army_infantry_melee_attack_skill	2	general_to_force_own	4.0000
nag_skill_army_buff_infantry	nag_effect_army_infantry_armour_skill	3	general_to_force_own	18.0000
nag_skill_army_buff_infantry	nag_effect_army_infantry_melee_attack_skill	3	general_to_force_own	8.0000
nag_skill_army_buff_cav	nag_effect_army_cav_speed_skill	1	general_to_force_own	5.0000
nag_skill_army_buff_cav	nag_effect_army_cav_speed_skill	2	general_to_force_own	10.0000
nag_skill_army_buff_cav	nag_effect_army_cav_charge_bonus_skill	2	general_to_force_own	4.0000
nag_skill_army_buff_cav	nag_effect_army_cav_speed_skill	3	general_to_force_own	15.0000
nag_skill_army_buff_cav	nag_effect_army_cav_charge_bonus_skill	3	general_to_force_own	8.0000
nag_skill_army_buff_beasts	nag_effect_army_beasts_melee_attack_skill	1	general_to_force_own	4.0000
nag_skill_army_buff_beasts	nag_effect_army_beasts_melee_attack_skill	2	general_to_force_own	8.0000
nag_skill_army_buff_beasts	nag_effect_army_beasts_charge_bonus_skill	2	general_to_force_own	10.0000
nag_skill_army_buff_beasts	nag_effect_army_beasts_melee_attack_skill	3	general_to_force_own	12.0000
nag_skill_army_buff_beasts	nag_effect_army_beasts_charge_bonus_skill	3	general_to_force_own	12.0000
nag_skill_army_buff_spirit	nag_effect_army_spirit_melee_defence_skill	1	general_to_force_own	4.0000
nag_skill_army_buff_spirit	nag_effect_army_spirit_melee_defence_skill	2	general_to_force_own	6.0000
nag_skill_army_buff_spirit	nag_effect_army_spirit_magic_resistance_skill	2	general_to_force_own	10.0000
nag_skill_army_buff_spirit	nag_effect_army_spirit_melee_defence_skill	3	general_to_force_own	8.0000
nag_skill_army_buff_spirit	nag_effect_army_spirit_magic_resistance_skill	3	general_to_force_own	20.0000
nag_skill_army_buff_construct	nag_effect_army_construct_melee_defence_skill	1	general_to_force_own	4.0000
nag_skill_army_buff_construct	nag_effect_army_construct_melee_defence_skill	2	general_to_force_own	6.0000
nag_skill_army_buff_construct	nag_effect_army_construct_melee_attack_skill	2	general_to_force_own	6.0000
nag_skill_army_buff_construct	nag_effect_army_construct_melee_defence_skill	3	general_to_force_own	8.0000
nag_skill_army_buff_construct	nag_effect_army_construct_melee_attack_skill	3	general_to_force_own	8.0000
nag_skill_army_buff_construct	nag_effect_army_construct_charge_bonus_skill	3	general_to_force_own	15.0000
nag_skill_army_buff_vet_vamp	nag_effect_army_vet_vamp_melee_attack_skill	1	general_to_force_own	12.0000
nag_skill_army_buff_vet_vamp	nag_effect_army_vet_vamp_speed_skill	1	general_to_force_own	10.0000
nag_skill_army_buff_vet_vamp	nag_effect_army_vet_vamp_strider_skill	1	general_to_force_own	1.0000
nag_skill_army_buff_vet_vamp	nag_effect_army_vet_vamp_damage_base_skill	1	general_to_force_own	15.0000
nag_skill_army_buff_vet_nehek	nag_effect_army_vet_nehek_realm_of_souls_skill	1	general_to_force_own	1.0000
nag_skill_army_buff_vet_nehek	nag_effect_army_vet_nehek_melee_defence_skill	1	general_to_force_own	8.0000
nag_skill_army_buff_vet_nehek	nag_effect_army_vet_nehek_damage_base_skill	1	general_to_force_own	15.0000
nag_skill_army_buff_vet_coast	nag_effect_army_vet_coast_missile_damage_skill	1	general_to_force_own	15.0000
nag_skill_army_buff_vet_coast	nag_effect_army_vet_coast_damage_base_skill	1	general_to_force_own	10.0000
nag_skill_army_buff_vet_coast	nag_effect_army_vet_coast_physical_resistance_skill	1	general_to_force_own	15.0000
nag_skill_army_buff_vet_nagash	nag_effect_army_vet_nagash_deathblow_skill	1	general_to_force_own	1.0000
nag_skill_army_buff_vet_nagash	nag_effect_army_vet_nagash_ward_save_skill	1	general_to_force_own	10.0000
nag_skill_army_buff_vet_nagash	nag_effect_army_vet_nagash_damage_base_skill	1	general_to_force_own	15.0000
nag_skill_campaign_movement	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	10.0000
nag_skill_campaign_corruption	wh3_main_effect_corruption_vampiric_characters	1	character_to_character_own_provincetext	1.0000
nag_skill_campaign_corruption	wh3_main_effect_corruption_vampiric_characters	2	character_to_character_own_provincetext	2.0000
nag_skill_campaign_corruption	wh3_main_effect_corruption_vampiric_characters	3	character_to_character_own_provincetext	3.0000
nag_skill_campaign_raiding	wh_main_effect_force_all_campaign_raid_income	1	general_to_force_own	5.0000
nag_skill_campaign_raiding	wh_main_effect_force_all_campaign_raid_income	2	general_to_force_own	12.0000
nag_skill_campaign_raiding	wh_main_effect_force_all_campaign_raid_income	3	general_to_force_own	20.0000
nag_skill_campaign_replenishment	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	3.0000
nag_skill_campaign_replenishment	wh_main_effect_force_all_campaign_replenishment_rate	2	general_to_force_own	8.0000
nag_skill_campaign_replenishment	wh_main_effect_force_all_campaign_replenishment_rate	3	general_to_force_own	15.0000
nag_skill_campaign_growth	nag_effect_horde_growth	1	general_to_force_own	1.0000
nag_skill_campaign_growth	nag_effect_horde_growth	2	general_to_force_own	3.0000
nag_skill_campaign_growth	nag_effect_horde_growth	3	general_to_force_own	5.0000
nag_skill_campaign_recruit	wh_main_effect_force_all_campaign_experience_base_all	1	character_to_character_own	1.0000
nag_skill_campaign_recruit	wh_main_effect_unit_recruitment_points	1	force_to_province_own	1.0000
nag_skill_campaign_recruit	wh_main_effect_force_all_recruitment_points	1	general_to_force_own_unseen	1.0000
nag_skill_campaign_attrition	wh_main_effect_force_army_campaign_attrition_all_resistance	1	general_to_force_own	-15.0000
nag_skill_campaign_attrition	wh_main_effect_force_army_campaign_attrition_all_resistance	2	general_to_force_own	-25.0000
nag_skill_campaign_attrition	wh_main_effect_force_army_campaign_attrition_all_resistance	3	general_to_force_own	-35.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_loot_income	1	character_to_character_own	4.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	4.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_sacking_income	1	character_to_character_own	4.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_loot_income	2	character_to_character_own	9.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_post_battle_loot_mod	2	character_to_character_own	9.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_sacking_income	2	character_to_character_own	9.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_loot_income	3	character_to_character_own	15.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_post_battle_loot_mod	3	character_to_character_own	15.0000
nag_skill_campaign_loot	wh_main_effect_force_all_campaign_sacking_income	3	character_to_character_own	15.0000
nag_skill_campaign_ambush	wh_main_effect_force_army_campaign_ambush_attack_success_chance	1	general_to_force_own	6.0000
nag_skill_campaign_ambush	wh_main_effect_force_army_campaign_ambush_attack_success_chance	2	general_to_force_own	13.0000
nag_skill_campaign_ambush	wh_main_effect_force_army_campaign_ambush_attack_success_chance	3	general_to_force_own	25.0000
nag_skill_campaign_self_defense	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	5.0000
nag_skill_campaign_self_defense	wh_main_effect_agent_defence_wound_chance_mod	1	character_to_character_own	25.0000
nag_skill_campaign_self_defense	wh_main_effect_force_all_campaign_upkeep	1	general_to_force_own	-8.0000
nag_skill_campaign_self_defense	wh_main_effect_force_all_campaign_experience_base_all	1	character_to_character_own	1.0000
nag_skill_campaign_generic_growth	nag_effect_horde_growth	1	character_to_force_regionwide_own	1.0000
nag_skill_campaign_generic_growth	nag_effect_horde_growth	2	character_to_force_regionwide_own	3.0000
