character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/nagash_skills_magic				
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_enable_abyssal_swarm	1	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_cooldown_abyssal_swarm	1	character_to_character_own	-30.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_enable_abyssal_swarm_upgrade	2	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_cooldown_abyssal_swarm	2	character_to_character_own	-50.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_miscast_reduction_abyssal_swarm_upgraded	2	character_to_character_own	-15.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_reduce_wom_cost_abyssal_swarm	2	character_to_character_own	-2.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	nag_spell_nagash_reduce_wom_cost_abyssal_swarm_upgraded	2	character_to_character_own	-3.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	wh_main_effect_agent_action_success_chance_enemy_skill	2	character_to_character_own	-2.0
nag_skill_wh_main_spell_nagash_abyssal_swarm	wh_main_effect_agent_action_success_chance_skill	2	character_to_character_own	2.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_enable_breath_of_darkness	1	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_cooldown_breath_of_darkness	1	character_to_character_own	-30.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_enable_breath_of_darkness_upgrade	2	character_to_character_own	1.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_cooldown_breath_of_darkness	2	character_to_character_own	-50.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_miscast_reduction_breath_of_darkness_upgraded	2	character_to_character_own	-15.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_reduce_wom_cost_breath_of_darkness	2	character_to_character_own	-2.0
nag_skill_wh_main_spell_nagash_breath_of_darkness	nag_spell_nagash_reduce_wom_cost_breath_of_darkness_upgraded	2	character_to_character_own	-3.0
